Date,Thor Sector 100 - Gross,Thor Sector 100 - Net,Invesco S&P 500 Equal Weight ETF
2011-11-30,-0.7068581025481135,-0.7225188160774776,-0.8758803930432046
2011-12-31,1.6132241312182938,1.59592788113192,0.1564378938331723
2012-01-31,4.9556344502744265,4.9378713434737875,5.682796107234789
2012-02-29,2.841988407406415,2.825588023314207,4.007350838559187
2012-03-31,2.7145684856324515,2.6972555495301087,2.3198436067071615
2012-04-30,-0.05896704098401484,-0.07540407044216435,-0.7518802761697141
2012-05-31,-5.100620062789507,-5.116699108561629,-6.9930012867503555
2012-06-30,4.159286603682388,4.142538933824236,3.8560504715055233
2012-07-31,1.080705900170309,1.0634698190580494,0.12116146990119869
2012-08-31,0.7616539907871589,0.7446722205457723,3.0657392945593998
2012-09-30,2.1450128169755445,2.1282089985978025,2.5145674252086136
2012-10-31,-1.0791697768853359,-1.0958914265103092,-0.8240548841723205
